City,Rating,Raw_Review
Chamba,3,"I went to Bhalei Mata Temple. Bhalei Mata Temple is situated 3800 feet high at a place called Bhalei, now a sub-Tehsil headquarter. This temple is 40 km away from Chamba and 35 km away from Dalhousie. The deity here is Bhadar Kali and she..."
Chamba,4,The village of BHalai is 40km from Chamba And the temple of Bhadra Kali.There is excellent view of the Chamera Lake from the temple.
Chamba,4,Temple which is also known as Bhadrakali temple. It requires walking atleast 1 km on a steep road. Nice to visit the temple.
Chamba,5,Jai Bhalei Mata..very long time..but worth of visit...but if you want to get the blessings of Goddess Bhalei than...it is not about worth...but a must visit.
Chamba,4,A short drive from Chamera Lake. Has an area where cars can be parked and then one has to walk up a narrow concrete pathway lined with shops( look new) selling various things but primarily things required for worship at the temple. The temple is...
Chandigarh,2,Today I visited the War Memorial @ Chandigarh. Its inside the Bougenvillia Garden in Sec 3 & close to Rock Garden & Shukna Lake. Infact on the same stretch of road but unfortunately many localites are not aware of it. It also attracts quite less...
Chandigarh,4,"Its a beautiful park with a war memorial here.
It is very huge and people generally go here for long walks or some relaxation.
Nothing much to do here."
Chandigarh,4,"Date of Visit: 30th Mar 2013

Fees: None 

This one of the places in the half-day city bus tour that you can take from Shivalik View Hotel at 10am for 50 INR. 

+ points:
(1) It's not crowded and it's a large and relaxing place..."
Chandigarh,2,"You can visit this garden also after visiting rose garden,and mind you, a waste of time .A park with bouganvillea  creepers of same colour.and most of them ,without flowers."
Chandigarh,5,Lot of beautiful flowers around and a lovely place to go with your family.  Your enjoy beautiful flowers all blooming around.
Chennai,5,"A beautiful complex having all muruga perumals in one complex. It is just beautiful and the prohits in the complex are very helpful, It is a very comfortable temple and we can come out of the temple feeling that we have visited the main temple"
Chennai,3,this is a lord murugan temple.six avatars of lord murugan we can see here.this is on the besant nagar beach.
Chennai,3,"In the year 1984, the sage Kanchi Paramacharya was camping at Gulbarga in Karnataka State, when Dr. Alagappa Alagappan, an Ex-UN Official went to have his darshan. He mentioned to the Acharya regarding having a single temple complex for all the six Padai Veedu temples..."
Chennai,4,"Located at Besant Nagar,Aarupadai Veedu temple attracts a lot of people from across the globe.While lord Murugan is the famed lord in tamil nadu but you rarely find all the six avatars of Lord Murugan under one roof.This rare form can be found at Aarupadai..."
Chennai,5,"This is one of the superb temples in Chennai and a must visit. Located deep inside Besant Nagar in a calm area, ( came to know too late about this) the temple has 6 idols which is presented in the form as like the way..."
Chidambaram,4,"Its a well established university with a huge campus area offering many UG, PG, diploma courses through regular and distant mode of education. The university is very near to Chidambaram railway station."
Chidambaram,4,"It is an hassle free gate way for education, where, the university provide Regular and Distant programmes in various courses."
Chidambaram,5,Excellent Campus. Helpful faculty. and knowledgable staff. I am doing post graduation in Geoinformatics.
Chidambaram,3,it is located near Chidambaram railway station and it is well connected to the mail part of the city. Chidambaram is mainely known for Natraja Temple and Annamalai university. This university offers all Bachelor and Master degree course.
Chidambaram,3,This heritage town is a place for pilgirimage and a centre for learning with its Annamalai University situated in this town.
Chikmagalur,4,"There is a Sharadamba idol that many miss inside this temple.Powerful,boon giving Goddess.
Serene it is a living monument of all the knowledge this country has lost when it comes to engineering marvels.That the history of this whole region had to be 'discovered' is pathetic..."
Chikmagalur,4,"This temple is built by Hoysala dynasty... A remarkable place for its history and architectural design. Stone carvings on outer wall narrates Epic story of Ramayana. This place is located near to tarikere, everyday at noon prasada(lunch) is offered to visitors by temple authorities. It's..."
Chikmagalur,5,"After spending some lovely times at the River Tern lodge, we visited this place on the way back to Bangalore. It was an ethereal experience. This is a little gem of a temple, an embodiment to the best of Hoysala architecture. Each of the panels..."
Chikmagalur,3,A place which is very far and out of the way. Travelers  can go to Kemmangundi instead of driving down here. One you have seen Belur and Halebid this place has nothing to offer.
Chikmagalur,4,"Went to the village for a wedding about 8 years ago and never got out of the car. If I did visit it then, I would have found it in its original state. However I visited when I went to the village for another wedding...."
Chitrakoot,2,"A set of two caves.
 
Ram is supposed to have stayed in the first.There is a place which is shown as the place where he actually stayed, another where he kept his weapons, a Sita kund where Sita bathed and a small pond from where..."
Chitrakoot,4,"Its very unusual caves, some of them have  bats, another one -  full of water.  In one cave water reached level  10 centimeter  higher than knee. One thing was little annoying - so many pandijis , and all want to give you ""blessings"" , when..."
Chitrakoot,4,"This is a sort of ancient cave(housing Hindu deities too); Mythological stories revolve with the place; A different feel definitely; However, not maintained that well."
Chitrakoot,5,Its 20+ km from Ramghat (centre of Chitrakoot town). Shared autos (Rs.20-30/pp) are the best and the cheapest way to visit all the Char Dhams in Chitrakoot (one of which is Gupt Godavari). One can hire whole auto for a day (Rs.700) and visit all...
Chitrakoot,5,"Very pleasing caves worth watching in Chitrakoot dham. Main attraction in Chitrakoot. Here Ram/Laxman/Sita stayed here when they are in Vanavas. In Ist gufa Lord Ram addresses his ministers & followers. In IInd Gufa, there is Snan Kunda of Maa Sitaji.

U visit this place..."
